"pepid","bbch","year","doy","lon","lat"
"2061","60","2012","101","10.0167","51.2167"
"2069","60","2012","101","8.73333","50.9833"
"2165","60","2012","101","9.6","51.2833"
"2172","60","2012","101","8.96667","50.8167"
"3052","60","2012","101","8.58333","49.1333"
"4693","60","2012","101","13.0333","52.4333"
"5663","60","2012","101","12.7333","51.3667"
"5693","60","2012","101","11.5","51.7333"
"5871","60","2012","101","11.8167","51.2333"
"5998","60","2012","101","11.0333","51.8167"
"6045","60","2012","101","12.1333","50.8833"
"427","60","2012","102","9.45","52.4"
"1583","60","2012","102","7.78333","52.2667"
"2009","60","2012","102","8.81667","50.5167"
"5570","60","2012","102","13.4167","51.2"
"5643","60","2012","102","12.8833","51.65"
"5684","60","2012","102","11.5833","52.1167"
"5740","60","2012","102","11.6333","51.4833"
"5764","60","2012","102","12.55","51.6833"
"5854","60","2012","102","11.7333","51.1333"
"969","60","2012","103","7.95","52.25"
"4892","60","2012","103","12.1167","52.9833"
"4937","60","2012","103","12.6667","52.9833"
"5687","60","2012","103","11.4333","51.7667"
"5781","60","2012","103","10.7167","51.9667"
"6128","60","2012","103","11.0167","51.05"
"8204","60","2012","103","11.8667","53.0833"
"8215","60","2012","103","12.2167","51.8333"
"19540","60","2012","103","12.1667","51.3"
"977","60","2012","104","8.03333","52.3167"
"1697","60","2012","104","8.73333","52.25"
"2252","60","2012","104","9","51.25"
"3539","60","2012","104","11.9167","48.3167"
"3939","60","2012","104","12.25","49.0333"
"8258","60","2012","104","13.0667","51.3"
"3827","60","2012","105","13.5167","48.75"
"5078","60","2012","105","12.0667","54.1333"
"5501","60","2012","105","12.45","50.8667"
"5520","60","2012","105","13.8","51.2167"
"5756","60","2012","105","12.0333","52.5"
"5872","60","2012","105","11.1167","52.0833"
"6254","60","2012","105","10.4","51.25"
"8249","60","2012","105","12.7","52.4167"
"975","60","2012","105","8.05","52.15"
"3229","60","2012","105","9.06667","47.7333"
"402","60","2012","106","9.26667","52.0667"
"502","60","2012","106","9.7","51.8"
"2133","60","2012","106","10","50.85"
"2977","60","2012","106","9.93333","49.45"
"3945","60","2012","106","11.6167","48.9"
"4420","60","2012","106","10.2667","50.45"
"4852","60","2012","106","14.5667","51.9667"
"5163","60","2012","106","12.3833","53.75"
"5503","60","2012","106","12.6167","50.8667"
"5511","60","2012","106","12.8","51.1167"
"6354","60","2012","106","12.3667","50.8833"
"6370","60","2012","106","10.7667","51.3"
"6386","60","2012","106","11.6667","50.85"
"8217","60","2012","106","10.8167","50.3"
"291","60","2012","107","10.2667","53.7333"
"2168","60","2012","107","9.51667","51.3833"
"2852","60","2012","107","10.2167","49.0167"
"2893","60","2012","107","10.1833","49.1333"
"3632","60","2012","107","11.35","48.45"
"3891","60","2012","107","12.3","49.3167"
"4097","60","2012","107","11.4333","50.05"
"4910","60","2012","107","13.6167","51.7833"
"6132","60","2012","107","12.2333","50.8"
"6285","60","2012","107","11.7333","51.4333"
"6410","60","2012","107","11.2","50.8667"
"148","60","2012","108","10.8333","54.25"
"766","60","2012","108","10.6","53.1333"
"1735","60","2012","108","7.85","51.2167"
"2489","60","2012","108","7.28333","49.6333"
"4240","60","2012","108","10.3333","49.3833"
"4469","60","2012","108","10.3","48.55"
"4848","60","2012","108","13.35","52.9833"
"4891","60","2012","108","12.4167","52.9333"
"5034","60","2012","108","14.4833","51.5667"
"5048","60","2012","108","13.3333","53.2167"
"5159","60","2012","108","12.2","53.7833"
"8183","60","2012","108","12.5333","48.6167"
"1203","60","2012","109","8.48333","53.3333"
"1713","60","2012","109","9.3","51.5833"
"2138","60","2012","109","9.25","51.4833"
"3306","60","2012","109","9.03333","48"
"3865","60","2012","109","12.85","49.3167"
"4046","60","2012","109","11.1333","50.2167"
"4740","60","2012","109","14.3","51.9833"
"5098","60","2012","109","13.15","53.7167"
"5129","60","2012","109","13.25","53.9167"
"5213","60","2012","109","12.2667","53.45"
"5214","60","2012","109","12.8667","53.9"
"5714","60","2012","109","12.1167","51.6"
"6188","60","2012","109","10.85","50.5167"
"263","60","2012","110","10.15","53.8167"
"1042","60","2012","110","7.7","53.5333"
"1157","60","2012","110","7.76667","52.7333"
"3890","60","2012","110","12.35","49.35"
"3918","60","2012","110","11.7667","49.2167"
"3981","60","2012","110","12.2667","49.65"
"4263","60","2012","110","10.9333","48.9"
"4703","60","2012","110","14.0833","52.9667"
"4866","60","2012","110","13.2333","51.8167"
"5507","60","2012","110","15.0333","51.2667"
"5522","60","2012","110","13.55","51.35"
"5943","60","2012","110","11.0833","51.5667"
"5949","60","2012","110","11.3667","51.5"
"6070","60","2012","110","10.7833","50.7833"
"3897","60","2012","111","12.1833","49.7167"
"4045","60","2012","111","11.15","50.2667"
"4098","60","2012","111","11.6167","50.1167"
"5086","60","2012","111","11.3833","53.65"
"5158","60","2012","111","12.0667","53.8167"
"5236","60","2012","111","13.95","53.5167"
"5307","60","2012","111","13.6167","53.4667"
"5427","60","2012","111","12.3167","51.1"
"6371","60","2012","111","11.0167","51.2833"
"6428","60","2012","111","10.4167","51.4"
"840","60","2012","111","9.31667","53.0667"
"1831","60","2012","111","8.16667","50.8833"
"584","60","2012","112","10.3","51.75"
"3849","60","2012","112","11.8167","49.6167"
"4702","60","2012","112","14.3833","53.2167"
"5302","60","2012","112","13.8333","53.55"
"5333","60","2012","112","14.0667","53.75"
"6280","60","2012","112","10.8833","51.55"
"1183","60","2012","113","8.28333","52.9833"
"3803","60","2012","113","12.5667","48.4667"
"5054","60","2012","113","12.55","53.0667"
"5614","60","2012","113","12.2667","50.6"
"19320","60","2012","113","12.05","53.5667"
"6113","60","2012","114","10.3667","50.9"
"5046","60","2012","115","13.6","53.2667"
"5080","60","2012","115","12.0833","54.1833"
"8136","60","2012","115","8.81667","53.4333"
"2613","60","2012","115","6.63333","50.2833"
"3349","60","2012","115","8.96667","48.2167"
"1790","60","2012","116","8.33333","51.35"
"3744","60","2012","116","12.7333","49.1333"
"3860","60","2012","116","11.9167","49.2667"
"3982","60","2012","116","12.4167","49.55"
"5156","60","2012","116","12.9667","54.0833"
"5406","60","2012","116","12.65","50.55"
"6179","60","2012","116","10.6","50.3667"
"8179","60","2012","116","9.83333","47.85"
"8219","60","2012","116","9.06667","54.5"
"3866","60","2012","117","12.7667","49.2167"
"3993","60","2012","117","11.9167","50.3167"
"5253","60","2012","117","12.7","54.4333"
"5610","60","2012","117","11.95","50.4333"
"6266","60","2012","117","11.15","50.5"
"4157","60","2012","118","11.8833","50.1"
"144","60","2012","118","11.0833","54.2333"
"5449","60","2012","119","13.75","50.75"
"6259","60","2012","119","11.0667","50.5667"
"807","60","2012","121","9.11667","53.45"
"5244","60","2012","123","12.3667","54.3"
"6024","60","2012","123","11.6833","52.3833"
"5277","60","2012","124","13.4333","54.6833"
"1111","60","2013","99","10.85","52.4333"
"2327","60","2013","100","8.3","50.7833"
"4446","60","2013","101","9.98333","49.7667"
"8149","60","2013","104","7.2","50.65"
"4364","60","2013","105","10.4333","50.15"
"3260","60","2013","106","7.63333","47.8167"
"3283","60","2013","106","7.95","48.4667"
"2933","60","2013","107","9.15","49.0833"
"3063","60","2013","107","8.51667","49.2167"
"3181","60","2013","107","8.05","48.6167"
"3254","60","2013","107","7.63333","47.6"
"5333","60","2013","108","14.0667","53.75"
"911","60","2013","108","7.31667","52.8667"
"1948","60","2013","108","8.6","49.8"
"3023","60","2013","108","8.8","49.0667"
"3052","60","2013","108","8.58333","49.1333"
"3179","60","2013","108","8.13333","48.7"
"3200","60","2013","108","7.7","48.1333"
"3213","60","2013","108","7.63333","48.0833"
"3482","60","2013","108","12.8833","47.7333"
"1372","60","2013","109","6.81667","50.9167"
"2390","60","2013","109","7.96667","49.9833"
"2550","60","2013","109","7.45","50.2667"
"2568","60","2013","109","6.65","49.75"
"2793","60","2013","109","8.28333","49.4333"
"3237","60","2013","109","7.88333","48.3333"
"3258","60","2013","109","7.6","47.8667"
"4469","60","2013","109","10.3","48.55"
"1234","60","2013","110","6.6","51.3833"
"3860","60","2013","110","11.9167","49.2667"
"6128","60","2013","110","11.0167","51.05"
"926","60","2013","111","7.85","52.4"
"1324","60","2013","111","6.18333","51.6333"
"2795","60","2013","111","8.13333","49.4667"
"2899","60","2013","111","9.26667","48.7333"
"3492","60","2013","111","12.1333","47.8667"
"3759","60","2013","111","12.3","48.7333"
"4172","60","2013","112","10.8","49.3333"
"8183","60","2013","112","12.5333","48.6167"
"1980","60","2013","112","8.83333","49.7167"
"2360","60","2013","112","8.03333","50.45"
"2937","60","2013","112","9.28333","49.15"
"2977","60","2013","112","9.93333","49.45"
"3317","60","2013","112","9.31667","47.7667"
"3562","60","2013","112","11.6","48.7833"
"1589","60","2013","113","7.98333","51.95"
"2165","60","2013","113","9.6","51.2833"
"4649","60","2013","113","7.25","49.2167"
"8215","60","2013","113","12.2167","51.8333"
"1466","60","2013","114","6.45","50.8833"
"2009","60","2013","114","8.81667","50.5167"
"2572","60","2013","114","6.65","49.7333"
"2813","60","2013","114","7.6","49.2833"
"3438","60","2013","114","9.55","47.9333"
"3937","60","2013","114","12.4333","48.9167"
"4651","60","2013","114","7.11667","49.2"
"4687","60","2013","114","14.3167","51.7833"
"5643","60","2013","114","12.8833","51.65"
"8155","60","2013","114","7.71667","51.8"
"1583","60","2013","115","7.78333","52.2667"
"3539","60","2013","115","11.9167","48.3167"
"3632","60","2013","115","11.35","48.45"
"3803","60","2013","115","12.5667","48.4667"
"3827","60","2013","115","13.5167","48.75"
"4263","60","2013","115","10.9333","48.9"
"4693","60","2013","115","13.0333","52.4333"
"5427","60","2013","115","12.3167","51.1"
"5520","60","2013","115","13.8","51.2167"
"5714","60","2013","115","12.1167","51.6"
"5764","60","2013","115","12.55","51.6833"
"8258","60","2013","115","13.0667","51.3"
"427","60","2013","116","9.45","52.4"
"969","60","2013","116","7.95","52.25"
"3865","60","2013","116","12.85","49.3167"
"3891","60","2013","116","12.3","49.3167"
"3945","60","2013","116","11.6167","48.9"
"3959","60","2013","116","11.6833","49.5333"
"3981","60","2013","116","12.2667","49.65"
"4097","60","2013","116","11.4333","50.05"
"4897","60","2013","116","13.8667","52.0167"
"4977","60","2013","116","12.9833","52.3667"
"5034","60","2013","116","14.4833","51.5667"
"5244","60","2013","116","12.3667","54.3"
"5503","60","2013","116","12.6167","50.8667"
"5507","60","2013","116","15.0333","51.2667"
"5570","60","2013","116","13.4167","51.2"
"5606","60","2013","116","14.05","50.9667"
"5663","60","2013","116","12.7333","51.3667"
"5684","60","2013","116","11.5833","52.1167"
"5740","60","2013","116","11.6333","51.4833"
"5756","60","2013","116","12.0333","52.5"
"5854","60","2013","116","11.7333","51.1333"
"6125","60","2013","116","10.8333","51.0667"
"6179","60","2013","116","10.6","50.3667"
"6354","60","2013","116","12.3667","50.8833"
"6386","60","2013","116","11.6667","50.85"
"8156","60","2013","116","7.7","52.1333"
"8204","60","2013","116","11.8667","53.0833"
"8249","60","2013","116","12.7","52.4167"
"19540","60","2013","116","12.1667","51.3"
"1697","60","2013","117","8.73333","52.25"
"1768","60","2013","117","8.7","51.2"
"2061","60","2013","117","10.0167","51.2167"
"2138","60","2013","117","9.25","51.4833"
"3783","60","2013","117","13.2","48.9333"
"3897","60","2013","117","12.1833","49.7167"
"3918","60","2013","117","11.7667","49.2167"
"4240","60","2013","117","10.3333","49.3833"
"4848","60","2013","117","13.35","52.9833"
"5501","60","2013","117","12.45","50.8667"
"5693","60","2013","117","11.5","51.7333"
"6285","60","2013","117","11.7333","51.4333"
"6313","60","2013","117","11.5833","50.5833"
"6410","60","2013","117","11.2","50.8667"
"502","60","2013","118","9.7","51.8"
"860","60","2013","118","9.38333","53.6667"
"2133","60","2013","118","10","50.85"
"3744","60","2013","118","12.7333","49.1333"
"3871","60","2013","118","11.9","49.7167"
"4098","60","2013","118","11.6167","50.1167"
"5098","60","2013","118","13.15","53.7167"
"5522","60","2013","118","13.55","51.35"
"5695","60","2013","118","11.3","51.7167"
"5744","60","2013","118","11.4","52.5167"
"5949","60","2013","118","11.3667","51.5"
"6132","60","2013","118","12.2333","50.8"
"671","60","2013","119","9.88333","53.3333"
"1203","60","2013","119","8.48333","53.3333"
"2168","60","2013","119","9.51667","51.3833"
"3439","60","2013","119","9.36667","48.0833"
"4046","60","2013","119","11.1333","50.2167"
"4719","60","2013","119","14.1667","52.8"
"4852","60","2013","119","14.5667","51.9667"
"5998","60","2013","119","11.0333","51.8167"
"6233","60","2013","119","10.2833","50.55"
"19318","60","2013","119","12.5833","52.4333"
"840","60","2013","120","9.31667","53.0667"
"975","60","2013","120","8.05","52.15"
"2069","60","2013","120","8.73333","50.9833"
"2764","60","2013","120","7.63333","49.3833"
"3381","60","2013","120","9.81667","48.35"
"3824","60","2013","120","13.8167","48.75"
"3890","60","2013","120","12.35","49.35"
"4891","60","2013","120","12.4167","52.9333"
"4910","60","2013","120","13.6167","51.7833"
"5163","60","2013","120","12.3833","53.75"
"5307","60","2013","120","13.6167","53.4667"
"5406","60","2013","120","12.65","50.55"
"5872","60","2013","120","11.1167","52.0833"
"291","60","2013","121","10.2667","53.7333"
"1157","60","2013","121","7.76667","52.7333"
"1713","60","2013","121","9.3","51.5833"
"2252","60","2013","121","9","51.25"
"2852","60","2013","121","10.2167","49.0167"
"3563","60","2013","121","11.2833","48.7833"
"4045","60","2013","121","11.15","50.2667"
"5048","60","2013","121","13.3333","53.2167"
"5086","60","2013","121","11.3833","53.65"
"5129","60","2013","121","13.25","53.9167"
"5159","60","2013","121","12.2","53.7833"
"5213","60","2013","121","12.2667","53.45"
"5214","60","2013","121","12.8667","53.9"
"5236","60","2013","121","13.95","53.5167"
"5511","60","2013","121","12.8","51.1167"
"6024","60","2013","121","11.6833","52.3833"
"6428","60","2013","121","10.4167","51.4"
"5046","60","2013","122","13.6","53.2667"
"5054","60","2013","122","12.55","53.0667"
"5158","60","2013","122","12.0667","53.8167"
"5302","60","2013","122","13.8333","53.55"
"5614","60","2013","122","12.2667","50.6"
"6254","60","2013","122","10.4","51.25"
"6371","60","2013","122","11.0167","51.2833"
"148","60","2013","122","10.8333","54.25"
"263","60","2013","122","10.15","53.8167"
"584","60","2013","122","10.3","51.75"
"606","60","2013","122","9.96667","52.8167"
"1183","60","2013","122","8.28333","52.9833"
"1790","60","2013","122","8.33333","51.35"
"3866","60","2013","123","12.7667","49.2167"
"5871","60","2013","123","11.8167","51.2333"
"6370","60","2013","123","10.7667","51.3"
"8179","60","2013","123","9.83333","47.85"
"977","60","2013","124","8.03333","52.3167"
"2172","60","2013","124","8.96667","50.8167"
"4703","60","2013","124","14.0833","52.9667"
"4740","60","2013","124","14.3","51.9833"
"5078","60","2013","124","12.0667","54.1333"
"5080","60","2013","125","12.0833","54.1833"
"5156","60","2013","125","12.9667","54.0833"
"5253","60","2013","125","12.7","54.4333"
"5610","60","2013","125","11.95","50.4333"
"5943","60","2013","125","11.0833","51.5667"
"807","60","2013","125","9.11667","53.45"
"1831","60","2013","125","8.16667","50.8833"
"532","60","2013","126","9.63333","51.85"
"870","60","2013","126","9.28333","53.7167"
"1042","60","2013","126","7.7","53.5333"
"3993","60","2013","126","11.9167","50.3167"
"6090","60","2013","126","11.0833","51.4"
"19320","60","2013","126","12.05","53.5667"
"6188","60","2013","127","10.85","50.5167"
"6259","60","2013","127","11.0667","50.5667"
"276","60","2013","127","9.78333","53.9"
"5277","60","2013","129","13.4333","54.6833"
"2613","60","2013","130","6.63333","50.2833"
"5449","60","2013","131","13.75","50.75"
"6266","60","2013","134","11.15","50.5"
"609","60","2014","74","10.2333","52.7333"
"4651","60","2014","74","7.11667","49.2"
"20570","60","2014","74","8.1","49.85"
"1539","60","2014","79","7.3","51.8333"
"1954","60","2014","79","8.85","49.9"
"3200","60","2014","79","7.7","48.1333"
"3254","60","2014","79","7.63333","47.6"
"1234","60","2014","80","6.6","51.3833"
"2933","60","2014","80","9.15","49.0833"
"3179","60","2014","80","8.13333","48.7"
"3213","60","2014","80","7.63333","48.0833"
"3283","60","2014","80","7.95","48.4667"
"1466","60","2014","81","6.45","50.8833"
"2351","60","2014","81","8.75","50.15"
"3023","60","2014","81","8.8","49.0667"
"1885","60","2014","82","7.58333","51.4333"
"3025","60","2014","82","8.96667","48.9667"
"3099","60","2014","82","8.38333","49.0833"
"3181","60","2014","82","8.05","48.6167"
"4632","60","2014","82","7.05","49.1667"
"5642","60","2014","82","13.1333","51.4833"
